e_function,orig_design_name,nres,design,xtal,score_term,e_gap
beta16_cart,BBM2nHm0589,110,-327.042,-314.359,electrostatics,0.11529999999999993
beta16_cart,CAV1,107,-316.021,-304.00199999999995,electrostatics,0.1123271028037389
beta16_cart,DHD127,145,-465.70099999999996,-427.10900000000004,electrostatics,0.26615172413793053
beta16_cart,DHD131,150,-501.87,-454.42,electrostatics,0.31633333333333324
beta16_cart,DHR4,197,-605.123,-595.727,electrostatics,0.047695431472081586
beta16_cart,DHR76,219,-673.6930000000001,-644.9,electrostatics,0.1314748858447494
beta16_cart,D_3_212,448,-1371.076,-1295.3029999999999,electrostatics,0.16913616071428603
beta16_cart,D_3_633,436,-1282.574,-1198.82,electrostatics,0.19209633027522965
beta16_cart,LHD29,129,-380.58500000000004,-375.48999999999995,electrostatics,0.039496124031008405
beta16_cart,MC2_7,115,-349.734,-317.525,electrostatics,0.2800782608695652
beta16_cart,RPB_PLP3_R6–PLPx6,320,-996.1260000000001,-945.8549999999999,electrostatics,0.15709687500000058
beta16_cart,THR1,200,-481.251,-501.507,electrostatics,-0.10128000000000015
beta16_cart,THR2,199,-513.68,-519.221,electrostatics,-0.027844221105527908
beta16_cart,WSHC6,414,-1332.377,-1217.028,electrostatics,0.2786207729468597
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-771.3699999999999,-745.682,electrostatics,0.10884745762711812
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-857.424,-830.855,electrostatics,0.09388339222614826
beta16_cart_plus_hpsc_lj_changes,BB1,109,-324.259,-347.414,electrostatics,-0.21243119266055022
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-327.742,-306.43499999999995,electrostatics,0.19370000000000068
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-310.19,-291.031,electrostatics,0.17905607476635507
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-459.162,-422.45099999999996,electrostatics,0.25317931034482766
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-492.481,-457.992,electrostatics,0.2299266666666665
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-601.687,-581.911,electrostatics,0.1003857868020308
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-653.6189999999999,-639.303,electrostatics,0.06536986301369825
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-1354.5430000000001,-1288.401,electrostatics,0.14763839285714297
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-1265.891,-1190.816,electrostatics,0.17219036697247717
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-374.35,-357.319,electrostatics,0.13202325581395352
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-345.084,-307.44,electrostatics,0.32733913043478263
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-986.1450000000001,-943.792,electrostatics,0.1323531250000002
beta16_cart_plus_hpsc_lj_changes,THR1,200,-489.07000000000005,-495.16100000000006,electrostatics,-0.03045500000000004
beta16_cart_plus_hpsc_lj_changes,THR2,199,-507.616,-518.1039999999999,electrostatics,-0.05270351758793941
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-1330.404,-1206.2000000000003,electrostatics,0.3000096618357481
beta16_cart,5L6HC3_1,236,-394.336,-385.082,H-bond,0.03921186440677974
beta16_cart,6AYYA,283,-454.654,-437.30100000000004,H-bond,0.061318021201413254
beta16_cart,BB1,109,-177.28400000000005,-172.949,H-bond,0.039770642201835196
beta16_cart,BBM2nHm0589,110,-153.60000000000002,-142.98000000000002,H-bond,0.09654545454545459
beta16_cart,CAV1,107,-150.25300000000001,-142.898,H-bond,0.06873831775700952
beta16_cart,DHD127,145,-241.30700000000002,-216.37699999999998,H-bond,0.17193103448275887
beta16_cart,DHD131,150,-248.21500000000003,-227.536,H-bond,0.1378600000000002
beta16_cart,DHR4,197,-297.33799999999997,-278.76,H-bond,0.09430456852791866
beta16_cart,DHR76,219,-345.635,-324.247,H-bond,0.0976621004566209
beta16_cart,D_3_212,448,-711.9559999999999,-627.785,H-bond,0.18788169642857128
beta16_cart,D_3_633,436,-647.311,-600.338,H-bond,0.10773623853211026
beta16_cart,LHD29,129,-200.58,-189.947,H-bond,0.08242635658914736
beta16_cart,MC2_7,115,-155.68400000000003,-145.687,H-bond,0.08693043478260881
beta16_cart,RPB_PLP3_R6–PLPx6,320,-444.827,-409.50200000000007,H-bond,0.11039062499999978
beta16_cart,THR1,200,-237.8,-240.33100000000002,H-bond,-0.012655000000000029
beta16_cart,THR2,199,-250.17200000000003,-240.74900000000002,H-bond,0.047351758793969856
beta16_cart,WSHC6,414,-618.021,-575.105,H-bond,0.10366183574879212
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-393.591,-390.027,H-bond,0.015101694915254328
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-453.05400000000003,-436.456,H-bond,0.05865017667844528
beta16_cart_plus_hpsc_lj_changes,BB1,109,-180.417,-172.27499999999998,H-bond,0.07469724770642225
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-153.103,-141.468,H-bond,0.10577272727272745
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-148.92100000000002,-140.46300000000002,H-bond,0.0790467289719626
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-240.439,-218.20100000000002,H-bond,0.15336551724137912
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-251.33099999999996,-235.904,H-bond,0.10284666666666643
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-298.60200000000003,-273.903,H-bond,0.12537563451776657
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-344.37199999999996,-332.046,H-bond,0.05628310502283089
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-706.212,-625.914,H-bond,0.17923660714285714
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-640.55,-599.158,H-bond,0.09493577981651362
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-198.577,-180.308,H-bond,0.14162015503875974
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-155.458,-142.444,H-bond,0.11316521739130443
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-446.14099999999996,-411.882,H-bond,0.10705937499999987
beta16_cart_plus_hpsc_lj_changes,THR1,200,-238.108,-241.374,H-bond,-0.016329999999999956
beta16_cart_plus_hpsc_lj_changes,THR2,199,-254.63199999999998,-235.862,H-bond,0.09432160804020091
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-625.747,-576.5419999999999,H-bond,0.11885265700483101
beta16_cart,5L6HC3_1,236,-1452.9220000000003,-1443.5919999999999,LJ,0.039533898305086364
beta16_cart,6AYYA,283,-1732.754,-1748.76,LJ,-0.0565583038869261
beta16_cart,BB1,109,-577.7189999999998,-567.669,LJ,0.09220183486238386
beta16_cart,BBM2nHm0589,110,-603.3350000000002,-604.815,LJ,-0.013454545454544586
beta16_cart,CAV1,107,-602.8689999999999,-616.028,LJ,-0.12298130841121593
beta16_cart,DHD127,145,-903.508,-913.6750000000001,LJ,-0.07011724137931055
beta16_cart,DHD131,150,-954.047,-947.707,LJ,0.042266666666666876
beta16_cart,DHR4,197,-1174.988,-1168.8359999999998,LJ,0.03122842639594046
beta16_cart,DHR76,219,-1387.068,-1363.6889999999999,LJ,0.10675342465753486
beta16_cart,D_3_212,448,-2968.93,-2947.199,LJ,0.04850669642857091
beta16_cart,D_3_633,436,-2911.9550000000004,-2873.952,LJ,0.0871628440366976
beta16_cart,LHD29,129,-788.3939999999999,-770.7980000000001,LJ,0.13640310077519208
beta16_cart,MC2_7,115,-645.376,-633.2679999999999,LJ,0.10528695652173967
beta16_cart,RPB_PLP3_R6–PLPx6,320,-1975.4299999999996,-1922.2459999999996,LJ,0.1661999999999999
beta16_cart,THR1,200,-1174.565,-1180.5710000000001,LJ,-0.030030000000000428
beta16_cart,THR2,199,-1165.924,-1172.0800000000002,LJ,-0.030934673366835058
beta16_cart,WSHC6,414,-2628.3170000000005,-2478.444,LJ,0.3620120772946872
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-1436.674,-1414.068,LJ,0.09578813559322032
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-1706.58,-1717.562,LJ,-0.038805653710247245
beta16_cart_plus_hpsc_lj_changes,BB1,109,-565.8520000000001,-565.206,LJ,0.005926605504587815
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-594.062,-597.491,LJ,-0.031172727272727033
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-600.215,-603.6049999999999,LJ,-0.03168224299065302
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-884.8090000000001,-903.5499999999998,LJ,-0.1292482758620673
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-939.351,-930.348,LJ,0.06002000000000029
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-1150.975,-1144.953,LJ,0.030568527918781393
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-1356.8919999999996,-1346.89,LJ,0.04567123287671004
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-2919.741,-2899.474,LJ,0.04523883928571389
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-2855.9590000000003,-2821.638,LJ,0.07871788990825772
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-776.377,-762.15,LJ,0.11028682170542617
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-637.0820000000001,-617.678,LJ,0.16873043478260966
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-1937.8749999999998,-1889.0220000000002,LJ,0.15266562499999878
beta16_cart_plus_hpsc_lj_changes,THR1,200,-1146.446,-1154.618,LJ,-0.040860000000000125
beta16_cart_plus_hpsc_lj_changes,THR2,199,-1140.794,-1141.382,LJ,-0.00295477386934656
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-2574.962,-2426.736,LJ,0.35803381642512105
beta16_cart,5L6HC3_1,236,1411.123,1383.1870000000001,solvation,-0.11837288135593187
beta16_cart,6AYYA,283,1579.895,1559.0919999999999,solvation,-0.07350883392226187
beta16_cart,BB1,109,492.17799999999994,498.91400000000004,solvation,0.06179816513761563
beta16_cart,BBM2nHm0589,110,501.79100000000005,475.30400000000003,solvation,-0.2407909090909093
beta16_cart,CAV1,107,467.80000000000007,472.7059999999999,solvation,0.04585046728971809
beta16_cart,DHD127,145,856.122,823.574,solvation,-0.22446896551724138
beta16_cart,DHD131,150,899.3809999999999,864.1450000000002,solvation,-0.23490666666666432
beta16_cart,DHR4,197,1054.562,1031.138,solvation,-0.11890355329949227
beta16_cart,DHR76,219,1192.1000000000001,1143.482,solvation,-0.22200000000000075
beta16_cart,D_3_212,448,2382.896,2307.119,solvation,-0.1691450892857144
beta16_cart,D_3_633,436,2231.4960000000005,2176.9590000000003,solvation,-0.1250848623853217
beta16_cart,LHD29,129,623.585,600.562,solvation,-0.17847286821705446
beta16_cart,MC2_7,115,515.516,478.41499999999996,solvation,-0.3226173913043478
beta16_cart,RPB_PLP3_R6–PLPx6,320,1638.1749999999997,1550.979,solvation,-0.272487499999999
beta16_cart,THR1,200,864.7519999999998,873.5959999999999,solvation,0.04422000000000025
beta16_cart,THR2,199,930.1690000000002,924.5799999999999,solvation,-0.028085427135679814
beta16_cart,WSHC6,414,2452.435,2238.386,solvation,-0.5170265700483091
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,1400.943,1356.005,solvation,-0.1904152542372876
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,1553.4479999999996,1527.2250000000001,solvation,-0.09266077738515725
beta16_cart_plus_hpsc_lj_changes,BB1,109,478.663,488.1940000000001,solvation,0.08744036697247765
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,497.227,469.1620000000001,solvation,-0.2551363636363626
beta16_cart_plus_hpsc_lj_changes,CAV1,107,462.533,458.803,solvation,-0.03485981308411232
beta16_cart_plus_hpsc_lj_changes,DHD127,145,839.9209999999998,818.0600000000001,solvation,-0.15076551724137768
beta16_cart_plus_hpsc_lj_changes,DHD131,150,880.8720000000001,848.0649999999999,solvation,-0.2187133333333342
beta16_cart_plus_hpsc_lj_changes,DHR4,197,1048.171,1006.3610000000001,solvation,-0.2122335025380708
beta16_cart_plus_hpsc_lj_changes,DHR76,219,1172.559,1132.5719999999997,solvation,-0.1825890410958918
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,2341.292,2282.6650000000004,solvation,-0.13086383928571316
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,2193.092,2155.166,solvation,-0.08698623853210993
beta16_cart_plus_hpsc_lj_changes,LHD29,129,610.581,575.3329999999999,solvation,-0.27324031007752064
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,508.7989999999999,464.555,solvation,-0.38473043478260793
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,1613.6550000000002,1537.112,solvation,-0.23919687500000036
beta16_cart_plus_hpsc_lj_changes,THR1,200,856.724,859.8290000000001,solvation,0.01552500000000009
beta16_cart_plus_hpsc_lj_changes,THR2,199,918.1859999999999,906.5730000000001,solvation,-0.05835678391959713
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,2419.9359999999997,2211.1789999999996,solvation,-0.5042439613526571
beta16_cart,5L6HC3_1,236,430.753,435.5470000000001,sidechain rotamer,0.020313559322034307
beta16_cart,6AYYA,283,453.098,451.99199999999996,sidechain rotamer,-0.003908127208480747
beta16_cart,BB1,109,196.5,197.63,sidechain rotamer,0.010366972477064178
beta16_cart,BBM2nHm0589,110,186.18800000000002,192.702,sidechain rotamer,0.05921818181818165
beta16_cart,CAV1,107,196.918,189.71599999999998,sidechain rotamer,-0.06730841121495353
beta16_cart,DHD127,145,285.343,266.828,sidechain rotamer,-0.1276896551724141
beta16_cart,DHD131,150,312.59800000000007,297.84999999999997,sidechain rotamer,-0.0983200000000007
beta16_cart,DHR4,197,323.778,328.337,sidechain rotamer,0.023142131979695276
beta16_cart,DHR76,219,340.27599999999995,328.10099999999994,sidechain rotamer,-0.05559360730593613
beta16_cart,D_3_212,448,786.134,772.271,sidechain rotamer,-0.030944196428571553
beta16_cart,D_3_633,436,709.661,711.3929999999999,sidechain rotamer,0.0039724770642201165
beta16_cart,LHD29,129,235.04999999999998,234.825,sidechain rotamer,-0.0017441860465115839
beta16_cart,MC2_7,115,195.41,199.73700000000002,sidechain rotamer,0.03762608695652197
beta16_cart,RPB_PLP3_R6–PLPx6,320,449.85900000000004,471.19100000000003,sidechain rotamer,0.06666249999999999
beta16_cart,THR1,200,263.515,265.123,sidechain rotamer,0.008040000000000021
beta16_cart,THR2,199,274.121,278.507,sidechain rotamer,0.022040201005025246
beta16_cart,WSHC6,414,729.544,728.621,sidechain rotamer,-0.002229468599033821
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,427.875,433.496,sidechain rotamer,0.02381779661016941
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,450.432,452.39599999999996,sidechain rotamer,0.006939929328621703
beta16_cart_plus_hpsc_lj_changes,BB1,109,195.762,198.23899999999998,sidechain rotamer,0.02272477064220161
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,185.188,189.109,sidechain rotamer,0.03564545454545474
beta16_cart_plus_hpsc_lj_changes,CAV1,107,196.63299999999998,188.923,sidechain rotamer,-0.07205607476635495
beta16_cart_plus_hpsc_lj_changes,DHD127,145,284.90599999999995,272.097,sidechain rotamer,-0.08833793103448255
beta16_cart_plus_hpsc_lj_changes,DHD131,150,311.281,307.807,sidechain rotamer,-0.02315999999999993
beta16_cart_plus_hpsc_lj_changes,DHR4,197,320.82899999999995,329.438,sidechain rotamer,0.04370050761421339
beta16_cart_plus_hpsc_lj_changes,DHR76,219,331.705,333.119,sidechain rotamer,0.0064566210045664115
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,784.8919999999999,768.325,sidechain rotamer,-0.036979910714285476
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,702.7989999999999,716.7240000000002,sidechain rotamer,0.03193807339449609
beta16_cart_plus_hpsc_lj_changes,LHD29,129,234.395,230.88299999999998,sidechain rotamer,-0.02722480620155061
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,196.01,198.50900000000001,sidechain rotamer,0.0217304347826089
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,450.14200000000005,467.636,sidechain rotamer,0.05466874999999991
beta16_cart_plus_hpsc_lj_changes,THR1,200,261.796,263.739,sidechain rotamer,0.009714999999999918
beta16_cart_plus_hpsc_lj_changes,THR2,199,275.425,277.77199999999993,sidechain rotamer,0.011793969849245845
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,729.4790000000002,734.665,sidechain rotamer,0.012526570048308715
beta16_cart,5L6HC3_1,236,-52.828,-55.39900000000001,backbone torsion,-0.010894067796610191
beta16_cart,6AYYA,283,-61.354,-59.72,backbone torsion,0.005773851590106008
beta16_cart,BB1,109,-30.833,-26.203000000000003,backbone torsion,0.04247706422018344
beta16_cart,BBM2nHm0589,110,-43.985,-37.741,backbone torsion,0.05676363636363636
beta16_cart,CAV1,107,-42.88,-40.211999999999996,backbone torsion,0.024934579439252397
beta16_cart,DHD127,145,-21.526,-23.027999999999995,backbone torsion,-0.010358620689655141
beta16_cart,DHD131,150,-27.606,-30.829000000000004,backbone torsion,-0.021486666666666685
beta16_cart,DHR4,197,-66.981,-62.88300000000001,backbone torsion,0.020802030456852715
beta16_cart,DHR76,219,-64.304,-61.77999999999999,backbone torsion,0.01152511415525121
beta16_cart,D_3_212,448,-112.00199999999998,-85.11099999999999,backbone torsion,0.06002455357142855
beta16_cart,D_3_633,436,-75.73400000000001,-74.40499999999999,backbone torsion,0.0030481651376147293
beta16_cart,LHD29,129,-51.144,-45.657,backbone torsion,0.04253488372093025
beta16_cart,MC2_7,115,-41.409000000000006,-39.404,backbone torsion,0.017434782608695673
beta16_cart,RPB_PLP3_R6–PLPx6,320,-87.073,-84.472,backbone torsion,0.008128124999999996
beta16_cart,THR1,200,-71.821,-60.743,backbone torsion,0.05538999999999998
beta16_cart,THR2,199,-61.752,-52.181999999999995,backbone torsion,0.04809045226130657
beta16_cart,WSHC6,414,-66.198,-39.571,backbone torsion,0.06431642512077293
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-49.91799999999999,-59.623999999999995,backbone torsion,-0.04112711864406781
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-60.894000000000005,-58.520999999999994,backbone torsion,0.008385159010600749
beta16_cart_plus_hpsc_lj_changes,BB1,109,-29.637,-24.134,backbone torsion,0.050486238532110095
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-43.61,-37.34,backbone torsion,0.05699999999999996
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-42.282000000000004,-41.69199999999999,backbone torsion,0.005514018691588883
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-20.025,-24.006,backbone torsion,-0.027455172413793114
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-27.868000000000002,-29.04,backbone torsion,-0.007813333333333313
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-66.728,-61.934,backbone torsion,0.024335025380710643
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-67.406,-61.515,backbone torsion,0.026899543378995458
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-109.87500000000001,-81.14699999999999,backbone torsion,0.06412500000000006
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-74.598,-77.00999999999999,backbone torsion,-0.005532110091743101
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-51.417,-45.486,backbone torsion,0.045976744186046546
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-41.543000000000006,-41.182,backbone torsion,0.003139130434782645
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-87.026,-86.84600000000002,backbone torsion,0.0005624999999999325
beta16_cart_plus_hpsc_lj_changes,THR1,200,-72.405,-62.031,backbone torsion,0.05187000000000001
beta16_cart_plus_hpsc_lj_changes,THR2,199,-61.536,-52.515,backbone torsion,0.04533165829145729
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-63.355999999999995,-39.551,backbone torsion,0.05749999999999998
beta16_cart,5L6HC3_1,236,114.87,114.527,covalent bonding,-0.0014533898305084895
beta16_cart,6AYYA,283,150.344,149.241,covalent bonding,-0.0038975265017667147
beta16_cart,BB1,109,61.403,77.553,covalent bonding,0.1481651376146789
beta16_cart,BBM2nHm0589,110,55.412,53.538000000000004,covalent bonding,-0.017036363636363593
beta16_cart,CAV1,107,64.51899999999999,60.821000000000005,covalent bonding,-0.03456074766355127
beta16_cart,DHD127,145,89.664,80.1,covalent bonding,-0.06595862068965522
beta16_cart,DHD131,150,75.293,83.846,covalent bonding,0.05701999999999998
beta16_cart,DHR4,197,101.333,100.65100000000001,covalent bonding,-0.003461928934010091
beta16_cart,DHR76,219,133.32399999999998,122.671,covalent bonding,-0.04864383561643825
beta16_cart,D_3_212,448,276.47,267.888,covalent bonding,-0.019156250000000114
beta16_cart,D_3_633,436,270.247,278.17900000000003,covalent bonding,0.018192660550458754
beta16_cart,LHD29,129,66.95100000000001,67.85300000000001,covalent bonding,0.006992248062015512
beta16_cart,MC2_7,115,65.887,68.779,covalent bonding,0.025147826086956485
beta16_cart,RPB_PLP3_R6–PLPx6,320,172.949,188.278,covalent bonding,0.047903124999999935
beta16_cart,THR1,200,98.693,98.581,covalent bonding,-0.0005599999999999738
beta16_cart,THR2,199,106.046,103.15700000000001,covalent bonding,-0.014517587939698472
beta16_cart,WSHC6,414,215.528,241.74400000000003,covalent bonding,0.06332367149758462
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,116.973,118.52,covalent bonding,0.006555084745762699
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,154.35399999999998,153.343,covalent bonding,-0.003572438162544154
beta16_cart_plus_hpsc_lj_changes,BB1,109,63.946999999999996,78.652,covalent bonding,0.134908256880734
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,57.077,55.391000000000005,covalent bonding,-0.015327272727272662
beta16_cart_plus_hpsc_lj_changes,CAV1,107,67.768,62.601000000000006,covalent bonding,-0.048289719626168175
beta16_cart_plus_hpsc_lj_changes,DHD127,145,91.829,80.12100000000001,covalent bonding,-0.08074482758620678
beta16_cart_plus_hpsc_lj_changes,DHD131,150,81.904,81.585,covalent bonding,-0.0021266666666666842
beta16_cart_plus_hpsc_lj_changes,DHR4,197,100.63,100.16,covalent bonding,-0.002385786802030451
beta16_cart_plus_hpsc_lj_changes,DHR76,219,131.518,131.609,covalent bonding,0.0004155251141552885
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,286.48,270.906,covalent bonding,-0.03476339285714288
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,276.01599999999996,279.33299999999997,covalent bonding,0.007607798165137632
beta16_cart_plus_hpsc_lj_changes,LHD29,129,67.783,66.431,covalent bonding,-0.01048062015503879
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,66.579,65.421,covalent bonding,-0.010069565217391191
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,178.048,193.72400000000002,covalent bonding,0.04898750000000005
beta16_cart_plus_hpsc_lj_changes,THR1,200,100.103,100.925,covalent bonding,0.004110000000000014
beta16_cart_plus_hpsc_lj_changes,THR2,199,111.507,107.64299999999999,covalent bonding,-0.019417085427135772
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,228.174,246.738,covalent bonding,0.044840579710144914
beta16_cart,5L6HC3_1,236,186.55900000000003,255.771,total energy_poly_gly,0.2932711864406778
beta16_cart,6AYYA,283,226.41299999999998,228.91299999999998,total energy_poly_gly,0.0088339222614841
beta16_cart,BB1,109,180.896,180.65099999999998,total energy_poly_gly,-0.00224770642201839
beta16_cart,BBM2nHm0589,110,201.172,203.49,total energy_poly_gly,0.021072727272727382
beta16_cart,CAV1,107,181.29,181.093,total energy_poly_gly,-0.0018411214953271283
beta16_cart,DHD127,145,175.865,195.465,total energy_poly_gly,0.1351724137931034
beta16_cart,DHD131,150,101.109,134.144,total energy_poly_gly,0.2202333333333334
beta16_cart,DHR4,197,114.072,127.28200000000001,total energy_poly_gly,0.06705583756345182
beta16_cart,DHR76,219,211.247,233.12400000000002,total energy_poly_gly,0.09989497716894981
beta16_cart,D_3_212,448,386.945,410.551,total energy_poly_gly,0.05269196428571427
beta16_cart,D_3_633,436,452.546,454.407,total energy_poly_gly,0.004268348623853188
beta16_cart,LHD29,129,198.555,206.891,total energy_poly_gly,0.06462015503875956
beta16_cart,MC2_7,115,226.701,229.68,total energy_poly_gly,0.02590434782608707
beta16_cart,RPB_PLP3_R6–PLPx6,320,395.819,390.00300000000004,total energy_poly_gly,-0.01817499999999992
beta16_cart,THR1,200,225.078,151.704,total energy_poly_gly,-0.36687
beta16_cart,THR2,199,207.487,244.295,total energy_poly_gly,0.18496482412060297
beta16_cart,WSHC6,414,402.98699999999997,495.01599999999996,total energy_poly_gly,0.22229227053140097
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,194.956,247.325,total energy_poly_gly,0.22190254237288135
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,226.396,235.393,total energy_poly_gly,0.031791519434629024
beta16_cart_plus_hpsc_lj_changes,BB1,109,186.865,184.576,total energy_poly_gly,-0.021000000000000144
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,206.225,206.735,total energy_poly_gly,0.0046363636363638125
beta16_cart_plus_hpsc_lj_changes,CAV1,107,184.11900000000003,181.675,total energy_poly_gly,-0.02284112149532726
beta16_cart_plus_hpsc_lj_changes,DHD127,145,177.145,196.72,total energy_poly_gly,0.13499999999999993
beta16_cart_plus_hpsc_lj_changes,DHD131,150,115.265,131.811,total energy_poly_gly,0.1103066666666667
beta16_cart_plus_hpsc_lj_changes,DHR4,197,114.45200000000001,129.076,total energy_poly_gly,0.07423350253807097
beta16_cart_plus_hpsc_lj_changes,DHR76,219,219.155,241.326,total energy_poly_gly,0.1012374429223744
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,396.13,415.02,total energy_poly_gly,0.04216517857142854
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,462.18800000000005,464.348,total energy_poly_gly,0.0049541284403668995
beta16_cart_plus_hpsc_lj_changes,LHD29,129,201.69,211.67700000000002,total energy_poly_gly,0.07741860465116297
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,226.91400000000002,238.94099999999997,total energy_poly_gly,0.10458260869565181
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,404.31300000000005,395.296,total energy_poly_gly,-0.028178125000000165
beta16_cart_plus_hpsc_lj_changes,THR1,200,220.296,154.248,total energy_poly_gly,-0.33024000000000003
beta16_cart_plus_hpsc_lj_changes,THR2,199,212.465,249.489,total energy_poly_gly,0.1860502512562814
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,445.587,475.918,total energy_poly_gly,0.07326328502415463
beta16_cart,5L6HC3_1,236,-537.714,-531.7139999999999,electrostatics_poly_gly,0.025423728813559802
beta16_cart,6AYYA,283,-659.532,-656.222,electrostatics_poly_gly,0.011696113074205155
beta16_cart,BB1,109,-216.342,-212.261,electrostatics_poly_gly,0.03744036697247722
beta16_cart,BBM2nHm0589,110,-205.109,-207.03300000000002,electrostatics_poly_gly,-0.01749090909090915
beta16_cart,CAV1,107,-211.79199999999997,-214.233,electrostatics_poly_gly,-0.02281308411214982
beta16_cart,DHD127,145,-322.42699999999996,-313.63300000000004,electrostatics_poly_gly,0.06064827586206845
beta16_cart,DHD131,150,-343.03,-318.919,electrostatics_poly_gly,0.16073999999999994
